TRADEDATE,BOARDID,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,WAPRICE,CLOSE,VOLUME,TRENDCLSPR
2021-04-21,TQBR,SBER,75992,14366094028.1,288.01,287.06,290.2,288.52,289.25,49792800,0.64
2021-04-22,TQBR,SBER,108579,21455730263.7,289.04,286.93,294.67,291.39,292.18,73632070,1.01
2021-04-23,TQBR,SBER,63191,12479394619.2,293.1,290.78,294.2,292.59,293.19,42651330,0.35
2021-04-26,TQBR,SBER,80086,13489611763.3,294.3,293.1,296.48,294.79,295.27,45760050,0.71
2021-04-27,TQBR,SBER,92709,18736951208.9,295.74,295.61,300.25,298.13,298.5,62853160,1.09
2021-04-28,TQBR,SBER,61004,12086194096.3,299.0,295.89,299.26,297.52,298.49,40622520,0.0
2021-04-29,TQBR,SBER,86360,17035466804.4,301.0,294.79,301.84,298.44,297.1,57082260,-0.47
2021-04-30,TQBR,SBER,59490,10590175090.3,296.92,295.03,298.1,296.81,297.73,35679650,0.21
2021-05-04,TQBR,SBER,83834,18254360973.5,298.7,298.2,304.23,301.91,303.7,60457530,2.01
2021-05-05,TQBR,SBER,62946,12686338080.0,304.01,302.71,306.03,304.12,305.99,41715270,0.75
2021-05-06,TQBR,SBER,97737,19445261780.6,306.29,306.25,314.98,310.8,314.72,62565270,2.85
2021-05-07,TQBR,SBER,93924,17932443392.3,316.0,315.48,319.16,317.76,317.94,56433970,1.02
2021-05-10,TQBR,SBER,83828,18859902204.9,318.26,314.31,320.19,318.32,320.19,59248110,0.71
2021-05-11,TQBR,SBER,147613,24461595534.6,303.0,301.0,309.48,305.99,307.16,79945470,-4.07
2021-05-12,TQBR,SBER,86150,17117472278.0,307.39,302.0,309.24,305.82,302.02,56142830,-1.67
2021-05-13,TQBR,SBER,85264,17480492963.7,302.11,299.33,306.86,302.95,306.74,57721460,1.56
2021-05-14,TQBR,SBER,54630,8184103496.4,308.2,302.33,308.24,304.66,304.1,26858430,-0.86
2021-05-17,TQBR,SBER,53360,8602278545.3,303.5,301.01,305.24,303.05,303.94,28384220,-0.05
2021-05-18,TQBR,SBER,55851,10826259827.2,305.01,303.33,306.62,304.99,305.78,35496400,0.61
2021-05-19,TQBR,SBER,105148,21447203504.1,304.38,295.1,304.88,298.9,297.0,71747950,-2.87
2021-05-20,TQBR,SBER,83702,17309608890.0,297.94,293.0,298.37,295.86,296.72,58510610,-0.09
2021-05-21,TQBR,SBER,72042,15412865248.4,296.85,294.9,302.98,299.86,301.23,51415080,1.52
2021-05-24,TQBR,SBER,60207,9305994897.1,302.02,299.59,304.75,301.83,300.7,30831530,-0.18
2021-05-25,TQBR,SBER,68087,11446226253.2,301.77,301.57,307.4,304.84,306.8,37547680,2.03
2021-05-26,TQBR,SBER,68221,10872171628.4,307.84,305.33,309.5,307.48,307.01,35358520,0.07
2021-05-27,TQBR,SBER,87915,22015829895.0,306.39,305.72,313.9,311.16,312.72,70753690,1.86
2021-05-28,TQBR,SBER,58647,11019520782.9,313.3,309.06,314.0,310.55,309.56,35484140,-1.01
2021-05-31,TQBR,SBER,60365,7358441686.8,309.3,308.82,312.6,310.71,310.79,23683010,0.4
2021-06-01,TQBR,SBER,64051,11760039651.1,312.6,310.03,314.17,312.3,311.6,37655890,0.26
2021-06-02,TQBR,SBER,50645,8442830252.9,311.6,310.61,314.0,312.6,313.98,27008780,0.76
2021-06-03,TQBR,SBER,59102,10797490935.7,314.81,309.87,315.71,312.55,312.41,34546320,-0.5
2021-06-04,TQBR,SBER,64269,11511460400.7,313.0,307.6,313.0,310.09,310.94,37126650,-0.47
2021-06-07,TQBR,SBER,66601,12604316205.2,310.03,308.57,316.0,313.59,315.53,40197440,1.48
2021-06-08,TQBR,SBER,60945,10985227365.0,315.29,312.5,316.18,314.42,314.83,34944620,-0.22
2021-06-09,TQBR,SBER,42823,7911580970.5,315.0,312.9,315.9,314.56,314.78,25152290,-0.02
2021-06-10,TQBR,SBER,52853,9205108791.4,314.87,313.76,316.58,315.18,314.62,29211800,-0.05
2021-06-11,TQBR,SBER,43411,6874717176.9,314.88,312.5,315.08,313.63,313.0,21924900,-0.51
2021-06-14,TQBR,SBER,49613,7981522587.1,313.48,310.4,314.87,312.78,314.12,25517710,0.36
2021-06-15,TQBR,SBER,50169,9338359538.4,314.14,312.4,315.6,313.99,312.51,29741250,-0.51
2021-06-16,TQBR,SBER,64249,11970095572.4,312.5,311.03,314.54,312.91,311.61,38253860,-0.29
2021-06-17,TQBR,SBER,68166,13921831113.0,311.0,310.46,315.42,314.1,313.9,44322800,0.73
2021-06-18,TQBR,SBER,76551,19369747579.7,312.9,308.13,313.82,310.11,309.3,62462450,-1.47
2021-06-21,TQBR,SBER,60337,11127233121.1,308.47,306.56,310.4,307.98,310.4,36129780,0.36
2021-06-22,TQBR,SBER,48505,7286583759.1,310.79,308.13,311.17,309.57,309.73,23538080,-0.22
2021-06-23,TQBR,SBER,45812,7704930824.2,310.45,308.69,312.0,310.29,309.79,24831290,0.02
2021-06-24,TQBR,SBER,40146,6120601296.5,309.8,308.84,311.2,310.29,310.0,19725240,0.07
2021-06-25,TQBR,SBER,43845,7045361825.6,310.58,309.82,312.5,311.76,311.81,22598640,0.58
2021-06-28,TQBR,SBER,48446,6037009686.4,311.77,309.13,312.06,310.22,309.48,19460180,-0.75
2021-06-29,TQBR,SBER,72476,10398990877.1,308.7,303.66,309.23,306.34,306.1,33944770,-1.09
2021-06-30,TQBR,SBER,59751,9623571888.2,306.19,303.34,306.91,305.04,306.45,31549580,0.11
2021-07-01,TQBR,SBER,44157,6115741878.3,306.0,305.0,307.35,305.96,305.78,19989790,-0.22
2021-07-02,TQBR,SBER,49889,8878528675.3,305.52,304.71,308.37,307.14,307.39,28908330,0.53
2021-07-05,TQBR,SBER,45688,5056652727.5,307.81,304.8,308.11,306.29,307.0,16509700,-0.13
2021-07-06,TQBR,SBER,71978,9947377150.2,307.32,302.37,307.59,304.28,303.34,32694440,-1.19
2021-07-07,TQBR,SBER,48584,6904870033.4,303.98,302.85,306.2,304.52,304.06,22676030,0.24
2021-07-08,TQBR,SBER,61385,9291231244.7,303.0,300.62,304.3,301.95,302.63,30771300,-0.47
2021-07-09,TQBR,SBER,45116,6221033067.9,302.7,301.22,304.1,303.08,303.56,20527240,0.31
2021-07-12,TQBR,SBER,55252,7698399076.0,303.55,301.52,306.27,304.26,306.23,25302270,0.88
2021-07-13,TQBR,SBER,49386,6464658959.4,306.81,302.11,307.22,303.93,303.0,21270580,-1.05
2021-07-14,TQBR,SBER,55592,7237029789.3,302.7,300.74,303.69,301.87,301.5,23974320,-0.5
2021-07-15,TQBR,SBER,50282,6369475563.9,301.13,299.77,303.5,301.7,301.72,21111670,0.07
2021-07-16,TQBR,SBER,65461,10423278055.1,302.05,298.57,304.78,301.89,298.85,34533280,-0.95
2021-07-19,TQBR,SBER,80725,12140364229.1,298.0,290.03,298.36,293.81,291.46,41320510,-2.47
2021-07-20,TQBR,SBER,65959,10479634188.6,292.33,292.3,296.8,294.42,296.1,35594130,1.59
2021-07-21,TQBR,SBER,42800,5176146679.3,296.0,293.54,296.94,295.08,294.86,17541560,-0.42
2021-07-22,TQBR,SBER,47729,6033649682.7,295.77,294.43,298.17,296.57,297.27,20344800,0.82
2021-07-23,TQBR,SBER,39311,4439946470.0,297.49,295.04,298.69,296.64,296.38,14967220,-0.3
2021-07-26,TQBR,SBER,65966,10175480067.2,294.0,291.98,303.68,299.07,303.34,34024050,2.35
2021-07-27,TQBR,SBER,63589,11625473240.2,302.66,299.38,304.59,301.11,299.71,38608790,-1.2
2021-07-28,TQBR,SBER,53526,8142734620.6,300.43,300.0,302.98,301.48,302.9,27009120,1.06
2021-07-29,TQBR,SBER,51836,8520685080.9,304.13,303.03,305.27,303.92,303.12,28037210,0.07
2021-07-30,TQBR,SBER,76077,15157391539.0,302.48,301.12,306.67,304.78,305.59,49731920,0.81
2021-08-02,TQBR,SBER,68886,9712485073.5,306.23,306.06,308.63,307.42,306.51,31593540,0.3
2021-08-03,TQBR,SBER,59219,10476332321.7,306.31,306.25,309.89,308.75,309.89,33931370,1.1
2021-08-04,TQBR,SBER,61725,9619501057.0,310.26,309.25,312.0,310.99,311.1,30932050,0.39
2021-08-05,TQBR,SBER,68786,11711056494.3,311.02,310.82,315.91,313.73,315.82,37329160,1.52
2021-08-06,TQBR,SBER,99987,17250983207.7,316.2,315.31,320.0,318.61,319.15,54141450,1.05
2021-08-09,TQBR,SBER,141619,23364951835.9,318.59,317.62,328.3,324.2,326.91,72070400,2.43
2021-08-10,TQBR,SBER,97814,13686731557.3,328.05,326.97,331.29,329.47,330.11,41541930,0.98
2021-08-11,TQBR,SBER,76120,11340789530.3,330.7,326.21,330.98,329.18,329.9,34452160,-0.06
2021-08-12,TQBR,SBER,49700,6906044138.1,330.0,327.3,330.64,328.82,328.57,21002650,-0.4
2021-08-13,TQBR,SBER,43599,6185311247.9,328.6,327.31,330.27,328.72,328.68,18816130,0.03
2021-08-16,TQBR,SBER,49584,7890432812.2,327.59,327.13,330.52,329.4,329.36,23953750,0.21
2021-08-17,TQBR,SBER,79719,14178855630.2,329.0,328.55,335.7,333.84,334.5,42472520,1.56
2021-08-18,TQBR,SBER,75350,12240538414.4,336.0,333.26,338.99,336.68,334.9,36356910,0.12
2021-08-19,TQBR,SBER,86652,15294644907.6,333.5,329.1,334.0,331.15,332.69,46184030,-0.66
2021-08-20,TQBR,SBER,73357,11920865393.1,332.02,325.17,333.27,327.56,325.67,36393250,-2.11
2021-08-23,TQBR,SBER,50200,6771726247.3,327.85,326.55,329.81,328.52,329.22,20613110,1.09
2021-08-24,TQBR,SBER,79470,11661785449.4,330.43,323.32,331.22,326.29,324.83,35762700,-1.33
2021-08-25,TQBR,SBER,61123,9091893016.7,324.3,321.26,325.32,323.49,324.57,28105390,-0.08
2021-08-26,TQBR,SBER,56458,8889442613.5,324.03,320.58,325.55,322.9,322.54,27529220,-0.63
2021-08-27,TQBR,SBER,51587,9037851562.1,323.71,321.8,327.5,324.49,327.41,27848390,1.51
2021-08-30,TQBR,SBER,53344,6693382122.6,328.43,326.51,329.38,328.06,328.28,20402150,0.27
2021-08-31,TQBR,SBER,51398,10674890258.7,328.5,327.3,330.48,328.82,327.94,32464730,-0.1
2021-09-01,TQBR,SBER,59173,10163146008.5,328.87,328.03,334.64,331.06,334.57,30698660,2.02
2021-09-02,TQBR,SBER,61618,10480537445.5,334.67,328.77,334.91,331.59,329.0,31605740,-1.66
2021-09-03,TQBR,SBER,63080,9726769112.2,329.47,326.62,330.53,328.34,329.71,29626390,0.22
2021-09-06,TQBR,SBER,46483,5770432011.0,330.0,328.5,331.45,329.9,329.37,17491440,-0.1
2021-09-07,TQBR,SBER,58564,7987373264.7,329.82,324.64,330.73,326.71,325.96,24448110,-1.04
2021-09-08,TQBR,SBER,83398,15740553281.4,325.96,322.84,332.74,328.96,331.7,47841520,1.76
2021-09-09,TQBR,SBER,64283,9825197205.3,330.4,325.69,330.4,327.91,326.01,29962700,-1.72
2021-09-10,TQBR,SBER,46324,5729049099.3,328.01,325.21,328.43,326.78,326.25,17532340,0.07
2021-09-13,TQBR,SBER,53799,7938937327.1,327.01,324.01,328.14,325.88,327.41,24365060,0.36
2021-09-14,TQBR,SBER,49850,7368952203.4,327.45,325.48,328.84,327.43,326.48,22505240,-0.28
2021-09-15,TQBR,SBER,80614,14527591562.8,326.46,326.46,334.6,331.42,333.51,43834510,2.15
2021-09-16,TQBR,SBER,98089,20507737106.1,333.04,324.91,334.5,328.11,326.99,62503480,-1.95
2021-09-17,TQBR,SBER,76946,17871079350.1,326.9,325.7,331.73,330.17,329.56,54126320,0.79
2021-09-20,TQBR,SBER,75820,10401831490.4,327.01,325.0,328.85,326.74,326.92,31832600,-0.8
2021-09-21,TQBR,SBER,78074,15522239088.4,328.44,322.39,329.48,324.95,323.25,47769290,-1.12
2021-09-22,TQBR,SBER,68724,12463834230.6,325.28,322.5,328.9,326.26,327.8,38198960,1.41
2021-09-23,TQBR,SBER,52150,8851933420.7,328.94,325.13,329.4,326.98,327.02,27071410,-0.24
2021-09-24,TQBR,SBER,56630,7989126504.7,326.08,323.62,326.23,324.97,325.44,24584330,-0.48
2021-09-27,TQBR,SBER,68076,11349159556.7,326.39,326.09,332.46,329.82,331.68,34410300,1.92
2021-09-28,TQBR,SBER,87427,17401187015.8,332.07,328.32,334.48,331.21,329.3,52542880,-0.72
2021-09-29,TQBR,SBER,52751,9089927992.7,329.09,327.15,330.45,328.76,328.43,27649210,-0.26
2021-09-30,TQBR,SBER,119223,28126964094.4,329.98,329.45,342.2,336.36,340.99,83622260,3.82
2021-10-01,TQBR,SBER,75665,12711650647.5,339.21,336.08,339.94,337.26,338.48,37690990,-0.74
2021-10-04,TQBR,SBER,107017,20681506812.0,337.9,336.22,349.31,343.99,345.85,60125260,2.18
2021-10-05,TQBR,SBER,161115,30825175209.9,346.78,344.9,365.0,355.05,363.2,86824850,5.02
2021-10-06,TQBR,SBER,169365,35040194593.9,366.0,359.35,375.48,365.74,364.28,95804990,0.3
2021-10-07,TQBR,SBER,90432,18307876011.9,367.69,365.88,374.0,369.42,368.93,49555650,1.28
2021-10-08,TQBR,SBER,67661,11527412588.4,370.0,368.0,374.55,371.25,373.01,31050580,1.11
2021-10-11,TQBR,SBER,134986,25575373781.3,375.0,375.0,388.11,383.41,387.6,66699560,3.91
2021-10-12,TQBR,SBER,120964,19716234876.2,385.88,376.72,386.86,381.61,377.79,51665490,-2.53
2021-10-13,TQBR,SBER,122264,20580875845.5,378.86,370.81,380.91,376.34,378.8,54687330,0.27
2021-10-14,TQBR,SBER,84869,13743991379.8,382.0,374.57,383.13,377.95,376.09,36363890,-0.72
2021-10-15,TQBR,SBER,84280,13934166254.1,377.92,370.43,378.41,372.88,371.82,37369170,-1.14
2021-10-18,TQBR,SBER,94431,13978826905.5,369.35,363.75,369.91,365.61,364.6,38233180,-1.94
2021-10-19,TQBR,SBER,100530,14729685626.4,366.14,361.5,373.4,367.95,373.18,40031730,2.35
2021-10-20,TQBR,SBER,69028,10172889099.5,371.83,367.1,371.97,369.42,370.16,27537590,-0.81
2021-10-21,TQBR,SBER,70143,8989902917.2,368.2,363.2,371.14,366.92,364.6,24501070,-1.5
2021-10-22,TQBR,SBER,70777,9671339875.3,364.0,362.37,370.39,366.63,364.37,26378840,-0.06
2021-10-25,TQBR,SBER,94215,13114090088.6,366.2,361.68,371.7,367.99,369.99,35639850,1.54
2021-10-26,TQBR,SBER,139778,15483820091.2,369.89,365.66,374.63,370.12,372.16,41833770,0.59
2021-10-27,TQBR,SBER,87971,13495141235.6,371.0,366.51,374.0,370.23,371.36,36450620,-0.21
2021-10-28,TQBR,SBER,113375,19761549155.8,370.5,362.32,374.92,366.65,365.36,53892680,-1.62
2021-10-29,TQBR,SBER,134700,19154550770.8,364.34,352.68,364.34,357.76,356.14,53541990,-2.52
2021-11-01,TQBR,SBER,121781,20108431916.7,356.15,356.14,371.47,364.61,370.96,55134640,4.16
2021-11-02,TQBR,SBER,92046,13981183328.4,371.0,367.2,374.0,370.63,370.7,37723170,-0.07
2021-11-03,TQBR,SBER,79171,11354869140.4,370.0,365.03,370.5,367.75,370.13,30876610,-0.15
2021-11-05,TQBR,SBER,106655,14225056249.1,366.99,358.5,367.56,362.61,360.21,39229740,-2.68
2021-11-08,TQBR,SBER,101291,14278009375.4,362.57,355.6,363.97,359.34,358.39,39736440,-0.51
2021-11-09,TQBR,SBER,97080,15004411479.7,358.41,355.6,364.58,359.75,357.44,41718590,-0.27
2021-11-10,TQBR,SBER,112758,16457699088.7,356.7,348.0,358.8,353.48,348.65,46558110,-2.46
2021-11-11,TQBR,SBER,99614,15179150045.5,350.11,347.22,357.89,353.7,356.24,42915840,2.18
2021-11-12,TQBR,SBER,186816,34892222884.6,356.24,339.68,356.37,346.56,347.59,100682800,-2.43
2021-11-15,TQBR,SBER,121022,20797457060.0,349.24,342.76,352.8,346.78,344.39,59973490,-0.92
2021-11-16,TQBR,SBER,131811,21039571887.2,345.99,336.01,346.47,339.49,337.91,61972880,-1.88
2021-11-17,TQBR,SBER,112248,16942009572.1,338.49,336.6,343.57,340.38,339.89,49773710,0.59
2021-11-18,TQBR,SBER,99589,15961631248.7,338.97,333.5,343.12,338.71,336.93,47124100,-0.87
2021-11-19,TQBR,SBER,144161,22189185221.3,339.37,325.7,339.99,330.62,327.56,67114710,-2.78
2021-11-22,TQBR,SBER,272984,45563102260.6,326.05,306.67,326.39,315.59,309.15,144394030,-5.62
2021-11-23,TQBR,SBER,266468,45736605718.3,306.28,300.1,327.01,315.61,326.84,144887010,5.72
2021-11-24,TQBR,SBER,150803,25081449461.2,328.0,317.35,329.97,321.87,321.22,77919580,-1.72
2021-11-25,TQBR,SBER,101522,14063418089.7,322.35,316.11,322.96,319.08,317.29,44075230,-1.22
2021-11-26,TQBR,SBER,182028,27859460736.9,307.14,303.22,312.0,307.15,304.42,90702260,-4.06
2021-11-29,TQBR,SBER,151794,26132483041.5,311.11,309.42,322.15,316.35,316.57,82626540,3.99
2021-11-30,TQBR,SBER,138454,31025495218.6,311.0,310.09,318.58,315.9,315.0,98214880,-0.5
2021-12-01,TQBR,SBER,134997,22750927797.6,321.3,319.51,329.44,325.26,324.4,69948230,2.98
2021-12-02,TQBR,SBER,117474,19963662877.3,325.4,320.54,329.0,324.85,326.8,61450200,0.74
2021-12-03,TQBR,SBER,89050,13947718236.0,327.6,318.4,328.95,323.55,320.66,43107850,-1.88
2021-12-06,TQBR,SBER,204704,30901866910.3,322.0,304.18,324.16,309.99,307.5,99688200,-4.1
2021-12-07,TQBR,SBER,279722,47159021183.1,307.14,300.5,313.03,305.91,309.79,154172870,0.74
2021-12-08,TQBR,SBER,399924,72512692906.7,310.99,291.57,316.88,300.82,296.95,241043180,-4.14
2021-12-09,TQBR,SBER,237956,40274844717.3,297.49,292.5,304.94,300.72,300.4,133933650,1.16
2021-12-10,TQBR,SBER,160445,24474375346.8,300.5,294.43,304.28,298.3,297.44,82046160,-0.99
2021-12-13,TQBR,SBER,290195,42131944975.3,298.23,280.08,300.99,287.96,280.64,146312930,-5.65
2021-12-14,TQBR,SBER,321347,49218627449.7,280.2,261.5,286.09,278.94,284.9,176483200,1.52
2021-12-15,TQBR,SBER,172646,24828431135.5,284.9,279.44,287.79,283.68,286.65,87523240,0.61
2021-12-16,TQBR,SBER,225780,39668733059.0,287.7,286.2,298.7,294.25,295.89,134813120,3.22
2021-12-17,TQBR,SBER,141763,32344386589.0,295.0,291.61,296.73,294.66,294.9,109770570,-0.33
2021-12-20,TQBR,SBER,148555,22970334237.0,293.11,285.63,293.11,288.26,288.4,79679000,-2.2
2021-12-21,TQBR,SBER,129848,18815016922.5,289.8,286.76,293.4,289.75,291.7,64934720,1.14
2021-12-22,TQBR,SBER,125738,18764947636.7,291.8,289.23,297.23,293.84,294.0,63860480,0.79
2021-12-23,TQBR,SBER,102949,16328921885.0,294.68,291.26,298.1,294.05,292.8,55534990,-0.41
2021-12-24,TQBR,SBER,73006,11004253897.8,292.92,289.0,294.18,292.11,293.89,37671250,0.37
2021-12-27,TQBR,SBER,74395,10535286767.5,294.76,293.37,296.0,294.82,295.68,35734540,0.61
2021-12-28,TQBR,SBER,79072,11199396831.3,295.84,294.18,297.55,295.8,295.0,37859030,-0.23
2021-12-29,TQBR,SBER,87013,11041565007.2,295.05,291.33,295.55,293.09,293.51,37673290,-0.51
2021-12-30,TQBR,SBER,95351,12484601229.1,293.6,291.52,294.89,293.27,293.49,42567960,-0.01
2022-01-03,TQBR,SBER,118826,15116470365.3,295.9,294.34,305.5,301.23,305.47,50183170,4.08
2022-01-04,TQBR,SBER,121342,16277165930.5,305.51,301.63,310.1,305.56,304.24,53270410,-0.4
2022-01-05,TQBR,SBER,164053,20740935491.0,303.72,287.0,304.26,296.22,287.01,70017630,-5.66
2022-01-06,TQBR,SBER,154394,23128604540.0,286.6,281.0,295.1,291.36,293.92,79380930,2.41
2022-01-10,TQBR,SBER,135182,19757691963.7,295.52,288.68,298.88,293.02,291.69,67426550,-0.76
2022-01-11,TQBR,SBER,107452,17141880062.9,293.4,288.71,293.94,290.93,291.88,58921530,0.07
2022-01-12,TQBR,SBER,149818,23674409517.2,292.82,285.05,292.92,289.34,290.4,81822450,-0.51
2022-01-13,TQBR,SBER,360163,58998956306.5,289.56,269.9,290.37,278.93,272.5,211556190,-6.16
2022-01-14,TQBR,SBER,676916,105840690373.5,272.39,249.2,277.98,260.53,261.0,406253690,-4.22
2022-01-17,TQBR,SBER,406775,63249791802.6,262.15,247.0,264.01,254.33,257.78,248689250,-1.23
2022-01-18,TQBR,SBER,677768,115765833652.0,258.8,228.09,259.39,239.14,234.7,484056480,-8.95
2022-01-19,TQBR,SBER,553537,86623311717.5,232.9,221.03,249.0,239.98,244.86,360958990,4.33
2022-01-20,TQBR,SBER,495344,82793764163.4,244.17,240.01,263.0,251.75,254.61,329113650,3.98
2022-01-21,TQBR,SBER,393980,74378247142.4,252.99,246.0,259.08,251.54,246.9,295690670,-3.03
2022-01-24,TQBR,SBER,506381,76615666498.0,246.51,226.0,249.88,235.14,236.97,325829650,-4.02
2022-01-25,TQBR,SBER,336890,55146749879.2,237.0,231.0,243.55,237.1,239.59,232596970,1.11
2022-01-26,TQBR,SBER,339946,53688065880.5,240.5,233.3,245.17,238.78,236.9,224840650,-1.12
2022-01-27,TQBR,SBER,428403,75092074862.5,235.0,233.1,260.0,249.22,254.29,301306340,7.34
2022-01-28,TQBR,SBER,295038,52531847944.2,255.87,252.02,262.0,257.29,257.82,204180270,1.39
2022-01-31,TQBR,SBER,274032,41439465846.6,258.98,258.81,269.6,265.34,269.42,156175080,4.5
2022-02-01,TQBR,SBER,269343,45265999275.4,269.72,260.56,273.1,265.65,264.7,170396140,-1.75
2022-02-02,TQBR,SBER,270268,44266555958.2,265.88,254.52,266.91,260.06,261.0,170215080,-1.4
2022-02-03,TQBR,SBER,235076,38264109218.8,258.45,250.06,259.87,253.11,250.79,151173100,-3.91
2022-02-04,TQBR,SBER,196824,32465015937.6,251.99,251.91,259.74,255.56,256.53,127035170,2.29
2022-02-07,TQBR,SBER,154080,21984857622.9,256.99,253.52,260.53,256.87,257.61,85586640,0.42
2022-02-08,TQBR,SBER,242310,42797055854.6,257.6,256.52,269.9,265.02,269.8,161506220,4.73
2022-02-09,TQBR,SBER,277965,53580134334.3,270.01,270.0,279.71,276.79,279.09,193575010,3.44
2022-02-10,TQBR,SBER,254622,49971152910.0,279.2,273.67,282.3,277.38,275.2,180148360,-1.39
2022-02-11,TQBR,SBER,350064,57202046478.0,274.9,259.61,275.87,267.35,260.83,213954390,-5.22
2022-02-14,TQBR,SBER,527497,90439846224.3,256.69,245.1,259.5,252.85,256.7,357654570,-1.58
2022-02-15,TQBR,SBER,380735,72536855943.8,257.89,257.51,274.0,267.15,274.0,271518670,6.74
2022-02-16,TQBR,SBER,286459,54327320546.5,276.88,274.15,281.0,277.43,277.78,195822410,1.38
2022-02-17,TQBR,SBER,383498,69639981675.4,277.0,259.36,277.0,265.71,260.58,262088700,-6.19
2022-02-18,TQBR,SBER,413568,69033777422.6,262.13,245.0,267.0,255.14,250.28,270594740,-3.95
2022-02-21,TQBR,SBER,1559658,238583656296.9,249.15,184.3,258.32,219.98,201.0,1084508440,-19.69
2022-02-22,TQBR,SBER,1318241,188663299795.8,198.72,182.03,219.9,199.43,208.53,946020570,3.75
2022-02-24,TQBR,SBER,1302855,98281399197.4,187.54,89.59,187.54,118.5,132.18,829355880,-36.61
2022-02-25,TQBR,SBER,670554,51769813725.2,123.75,115.11,152.89,130.63,131.12,396287150,-0.8
2022-03-24,TQBR,SBER,421005,22692069361.4,131.0,130.15,156.2,142.04,136.24,159464350,3.9
2022-03-25,TQBR,SBER,165778,7725368187.0,137.0,128.2,147.0,133.97,131.5,57662950,-3.48
2022-03-28,TQBR,SBER,121793,4203874797.0,130.6,125.0,131.47,126.58,125.0,33212430,-4.94
2022-03-29,TQBR,SBER,184608,9470337365.6,126.16,122.0,137.57,130.88,128.77,72338740,3.02
2022-03-30,TQBR,SBER,102479,4754053635.4,136.89,131.11,138.4,133.26,134.6,35675450,4.53
2022-03-31,TQBR,SBER,255603,16669448877.5,135.25,134.52,147.41,140.83,143.69,118425000,6.75
2022-04-01,TQBR,SBER,265276,18022334419.5,145.0,144.51,155.4,151.26,154.5,118880720,7.52
2022-04-04,TQBR,SBER,264995,18622917617.7,158.76,150.2,166.88,160.62,166.0,115938910,7.44
2022-04-05,TQBR,SBER,284752,20715568335.3,169.83,147.76,169.9,158.93,154.1,130342790,-7.17
2022-04-06,TQBR,SBER,254546,16064065136.0,143.51,140.65,153.3,147.32,141.6,109040410,-8.11
2022-04-07,TQBR,SBER,160520,8603867601.8,143.1,142.5,149.9,146.23,147.5,58839040,4.17
2022-04-08,TQBR,SBER,139746,7042432416.5,149.05,141.06,151.0,145.35,143.72,48450590,-2.56
2022-04-11,TQBR,SBER,162845,6769147874.0,144.09,138.5,146.98,142.24,138.69,47575830,-3.5
2022-04-12,TQBR,SBER,212296,10068815929.1,138.84,130.35,140.1,133.54,135.38,75388800,-2.39
2022-04-13,TQBR,SBER,117622,5281816161.7,136.78,132.72,138.14,135.13,135.5,39087840,0.09
2022-04-14,TQBR,SBER,135773,5854258707.0,135.85,129.05,135.89,131.95,129.05,44368360,-4.76
2022-04-15,TQBR,SBER,131646,6025059285.1,128.55,125.12,131.72,128.82,130.88,46772550,1.42
2022-04-18,TQBR,SBER,169844,7419239922.5,131.41,123.7,132.68,126.82,123.85,58500600,-5.37
2022-04-19,TQBR,SBER,212642,9552876654.9,123.85,115.36,123.85,119.58,120.3,79905700,-2.87
2022-04-20,TQBR,SBER,175679,8136201185.3,121.0,117.51,125.44,122.13,121.5,66603200,1.0
2022-04-21,TQBR,SBER,120053,4864876092.9,121.97,117.85,123.05,119.64,118.65,40648560,-2.35
2022-04-22,TQBR,SBER,157438,6798689067.5,118.65,115.55,122.32,118.48,116.97,57466590,-1.42
2022-04-25,TQBR,SBER,149285,5179109798.5,116.0,111.5,116.4,113.05,111.9,45811390,-4.33
2022-04-26,TQBR,SBER,172772,9832906106.8,112.58,111.9,124.92,117.83,122.36,83540530,9.35
2022-04-27,TQBR,SBER,218386,14832382819.5,123.0,120.6,131.73,128.44,131.11,115500050,7.15
2022-04-28,TQBR,SBER,245162,16007384988.2,132.14,123.05,134.5,129.45,123.85,123541890,-5.54
2022-04-29,TQBR,SBER,183569,11075903085.1,123.67,122.8,130.0,126.79,128.8,87366110,4.0
2022-05-04,TQBR,SBER,168134,8444076353.1,129.1,122.5,131.5,125.45,123.2,67289000,-4.35
2022-05-05,TQBR,SBER,105355,5266724459.4,124.21,122.75,125.54,124.26,124.8,42383000,1.3
2022-05-06,TQBR,SBER,89510,3758705967.7,124.74,121.52,124.99,122.82,123.1,30602500,-1.36
2022-05-11,TQBR,SBER,99764,4074118445.5,123.0,121.86,126.05,123.94,123.34,32870440,0.19
2022-05-12,TQBR,SBER,98996,3736761907.6,123.1,118.05,123.74,121.14,119.15,30846460,-3.4
2022-05-13,TQBR,SBER,74614,2743261781.4,120.45,118.2,121.59,120.14,120.2,22838020,0.88
2022-05-16,TQBR,SBER,95213,4270982372.6,120.9,119.5,123.5,122.24,123.41,34940660,2.67
2022-05-17,TQBR,SBER,107332,5288189358.3,124.0,123.65,127.78,126.02,127.75,41963590,3.52
